Date,AQI,PM2_5,PM10,SO2,NO2,CO,O3,sin_day,cos_day,sin_month,cos_month
2015-04-13,67,30,79,13,48,1.77,56,0.40673664307580004,-0.913545457642601,0.8660254037844387,-0.4999999999999998
2015-04-14,71,36,90,11,50,1.73,52,0.20791169081775931,-0.9781476007338057,0.8660254037844387,-0.4999999999999998
2015-04-15,193,59,290,10,38,1.3,58,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998
2015-04-16,125,47,187,7,25,1.15,75,-0.20791169081775907,-0.9781476007338057,0.8660254037844387,-0.4999999999999998
2015-04-17,123,48,194,19,46,1.45,59,-0.4067366430758002,-0.9135454576426009,0.8660254037844387,-0.4999999999999998
2015-04-18,98,58,139,9,44,1.54,49,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2015-04-19,65,24,78,8,36,1.46,65,-0.743144825477394,-0.6691306063588585,0.8660254037844387,-0.4999999999999998
2015-04-20,65,35,75,8,33,1.36,52,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2015-04-21,63,21,75,9,41,1.44,50,-0.9510565162951535,-0.30901699437494756,0.8660254037844387,-0.4999999999999998
2015-04-22,67,28,80,10,43,1.4,51,-0.9945218953682733,-0.10452846326765423,0.8660254037844387,-0.4999999999999998
2015-04-23,78,40,99,13,55,1.62,61,-0.9945218953682734,0.10452846326765299,0.8660254037844387,-0.4999999999999998
2015-04-24,82,36,103,12,47,1.54,65,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2015-04-25,80,37,94,12,41,1.46,79,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2015-04-26,69,37,82,9,45,1.51,57,-0.743144825477394,0.6691306063588585,0.8660254037844387,-0.4999999999999998
2015-04-27,60,29,71,8,37,1.49,48,-0.5877852522924734,0.8090169943749473,0.8660254037844387,-0.4999999999999998
2015-04-28,83,37,111,10,41,1.51,49,-0.40673664307580015,0.913545457642601,0.8660254037844387,-0.4999999999999998
2015-04-29,85,42,111,13,48,1.58,68,-0.20791169081775898,0.9781476007338057,0.8660254037844387,-0.4999999999999998
2015-04-30,92,59,129,13,51,1.77,64,-1.133107779529596e-15,1.0,0.8660254037844387,-0.4999999999999998
2015-05-01,108,57,146,6,21,1.51,57,0.20791169081775931,0.9781476007338057,0.49999999999999994,-0.8660254037844387
2015-05-02,63,32,73,8,32,1.56,46,0.40673664307580015,0.9135454576426009,0.49999999999999994,-0.8660254037844387
2015-05-03,75,31,96,8,44,1.56,53,0.5877852522924731,0.8090169943749475,0.49999999999999994,-0.8660254037844387
2015-05-04,71,27,86,10,31,1.5,67,0.7431448254773941,0.6691306063588582,0.49999999999999994,-0.8660254037844387
2015-05-05,78,38,105,14,47,1.52,69,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
2015-05-06,104,37,136,8,44,1.46,56,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387
2015-05-07,114,56,172,9,39,1.48,50,0.9945218953682733,0.10452846326765346,0.49999999999999994,-0.8660254037844387
2015-05-08,88,37,124,10,40,1.68,58,0.9945218953682734,-0.10452846326765333,0.49999999999999994,-0.8660254037844387
2015-05-09,79,38,106,8,30,1.42,84,0.9510565162951536,-0.30901699437494734,0.49999999999999994,-0.8660254037844387
2015-05-10,71,44,83,6,38,1.55,52,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
2015-05-11,70,22,88,7,27,1.52,55,0.7431448254773945,-0.6691306063588579,0.49999999999999994,-0.8660254037844387
2015-05-12,72,31,89,9,44,1.68,48,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387
2015-05-13,76,41,95,11,47,1.79,54,0.40673664307580004,-0.913545457642601,0.49999999999999994,-0.8660254037844387
2015-05-14,100,56,145,12,57,1.47,23,0.20791169081775931,-0.9781476007338057,0.49999999999999994,-0.8660254037844387
2015-05-15,100,49,148,7,39,1.11,43,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387
2015-05-16,82,39,112,10,33,1.31,74,-0.20791169081775907,-0.9781476007338057,0.49999999999999994,-0.8660254037844387
2015-05-17,84,49,115,9,41,1.37,75,-0.4067366430758002,-0.9135454576426009,0.49999999999999994,-0.8660254037844387
2015-05-18,87,36,114,7,36,1.25,77,-0.587785252292473,-0.8090169943749475,0.49999999999999994,-0.8660254037844387
2015-05-19,81,40,107,7,40,1.33,54,-0.743144825477394,-0.6691306063588585,0.49999999999999994,-0.8660254037844387
2015-05-20,76,35,97,11,42,1.34,71,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
2015-05-21,56,33,54,6,28,1.43,81,-0.9510565162951535,-0.30901699437494756,0.49999999999999994,-0.8660254037844387
2015-05-22,73,38,77,6,37,1.55,60,-0.9945218953682733,-0.10452846326765423,0.49999999999999994,-0.8660254037844387
2015-05-23,73,32,78,6,43,1.49,64,-0.9945218953682734,0.10452846326765299,0.49999999999999994,-0.8660254037844387
2015-05-24,83,45,96,7,50,1.3,65,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387
2015-05-25,90,50,109,11,51,1.15,82,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
2015-05-26,89,49,110,9,52,1.09,72,-0.743144825477394,0.6691306063588585,0.49999999999999994,-0.8660254037844387
2015-05-27,94,50,112,8,59,1.03,80,-0.5877852522924734,0.8090169943749473,0.49999999999999994,-0.8660254037844387
2015-05-28,101,54,149,7,60,0.98,53,-0.40673664307580015,0.913545457642601,0.49999999999999994,-0.8660254037844387
2015-05-29,64,31,75,4,33,0.87,56,-0.20791169081775898,0.9781476007338057,0.49999999999999994,-0.8660254037844387
2015-05-30,61,25,71,4,34,0.85,42,-1.133107779529596e-15,1.0,0.49999999999999994,-0.8660254037844387
2015-05-31,64,23,69,6,41,0.87,61,0.2079116908177585,0.9781476007338058,0.49999999999999994,-0.8660254037844387
2015-06-01,66,23,63,4,38,0.88,70,0.20791169081775931,0.9781476007338057,1.2246467991473532e-16,-1.0
2015-06-02,76,27,101,7,41,0.95,57,0.40673664307580015,0.9135454576426009,1.2246467991473532e-16,-1.0
2015-06-03,80,38,105,5,52,1.1,43,0.5877852522924731,0.8090169943749475,1.2246467991473532e-16,-1.0
2015-06-04,100,34,148,6,30,0.84,82,0.7431448254773941,0.6691306063588582,1.2246467991473532e-16,-1.0
2015-06-05,103,49,153,6,39,0.8,57,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2015-06-06,98,48,145,9,55,0.91,41,0.9510565162951535,0.30901699437494745,1.2246467991473532e-16,-1.0
2015-06-07,86,41,121,9,44,0.86,46,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
2015-06-08,66,27,77,6,33,0.82,67,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0
2015-06-09,83,34,99,10,46,0.94,97,0.9510565162951536,-0.30901699437494734,1.2246467991473532e-16,-1.0
2015-06-10,139,48,225,5,27,0.75,78,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2015-06-11,80,34,107,6,35,0.91,61,0.7431448254773945,-0.6691306063588579,1.2246467991473532e-16,-1.0
2015-06-12,72,29,92,8,40,0.89,58,0.5877852522924732,-0.8090169943749473,1.2246467991473532e-16,-1.0
2015-06-13,65,21,66,7,37,0.98,65,0.40673664307580004,-0.913545457642601,1.2246467991473532e-16,-1.0
2015-06-14,77,31,81,9,44,1.11,77,0.20791169081775931,-0.9781476007338057,1.2246467991473532e-16,-1.0
2015-06-15,86,49,69,6,27,1.12,123,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0
2015-06-16,68,40,58,7,29,1.21,97,-0.20791169081775907,-0.9781476007338057,1.2246467991473532e-16,-1.0
2015-06-17,77,32,77,7,38,1.16,73,-0.4067366430758002,-0.9135454576426009,1.2246467991473532e-16,-1.0
2015-06-18,89,31,84,6,47,1.11,75,-0.587785252292473,-0.8090169943749475,1.2246467991473532e-16,-1.0
2015-06-19,76,39,94,8,51,1.09,65,-0.743144825477394,-0.6691306063588585,1.2246467991473532e-16,-1.0
2015-06-20,97,51,130,10,58,1.33,39,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0
2015-06-21,80,52,80,6,33,1.44,82,-0.9510565162951535,-0.30901699437494756,1.2246467991473532e-16,-1.0
2015-06-22,79,49,92,6,43,1.31,85,-0.9945218953682733,-0.10452846326765423,1.2246467991473532e-16,-1.0
2015-06-23,80,57,81,5,42,1.32,72,-0.9945218953682734,0.10452846326765299,1.2246467991473532e-16,-1.0
2015-06-24,48,17,31,4,24,1.18,87,-0.9510565162951536,0.30901699437494723,1.2246467991473532e-16,-1.0
2015-06-25,60,19,54,5,34,1.36,66,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2015-06-26,65,27,71,5,34,1.36,66,-0.743144825477394,0.6691306063588585,1.2246467991473532e-16,-1.0
2015-06-27,55,24,48,5,30,1.24,79,-0.5877852522924734,0.8090169943749473,1.2246467991473532e-16,-1.0
2015-06-28,62,40,64,6,30,1.37,78,-0.40673664307580015,0.913545457642601,1.2246467991473532e-16,-1.0
2015-06-29,57,36,63,5,30,1.38,46,-0.20791169081775898,0.9781476007338057,1.2246467991473532e-16,-1.0
2015-06-30,64,32,75,5,35,1.14,57,-1.133107779529596e-15,1.0,1.2246467991473532e-16,-1.0
2015-07-01,61,19,67,7,45,0.83,50,0.20791169081775931,0.9781476007338057,-0.4999999999999997,-0.8660254037844388
2015-07-02,63,25,71,8,53,0.93,40,0.40673664307580015,0.9135454576426009,-0.4999999999999997,-0.8660254037844388
2015-07-03,68,25,70,9,48,0.9,75,0.5877852522924731,0.8090169943749475,-0.4999999999999997,-0.8660254037844388
2015-07-04,87,49,83,8,38,1.09,109,0.7431448254773941,0.6691306063588582,-0.4999999999999997,-0.8660254037844388
2015-07-05,77,38,77,8,43,1.0,93,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2015-07-06,69,33,83,7,52,1.07,59,0.9510565162951535,0.30901699437494745,-0.4999999999999997,-0.8660254037844388
2015-07-07,73,33,75,6,42,1.03,80,0.9945218953682733,0.10452846326765346,-0.4999999999999997,-0.8660254037844388
2015-07-08,87,52,93,17,47,1.18,91,0.9945218953682734,-0.10452846326765333,-0.4999999999999997,-0.8660254037844388
2015-07-09,127,92,135,10,50,1.43,107,0.9510565162951536,-0.30901699437494734,-0.4999999999999997,-0.8660254037844388
2015-07-10,111,77,117,9,50,1.29,108,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2015-07-11,90,53,96,8,46,1.18,95,0.7431448254773945,-0.6691306063588579,-0.4999999999999997,-0.8660254037844388
2015-07-12,82,38,87,8,54,1.21,83,0.5877852522924732,-0.8090169943749473,-0.4999999999999997,-0.8660254037844388
2015-07-13,88,35,112,8,53,1.09,86,0.40673664307580004,-0.913545457642601,-0.4999999999999997,-0.8660254037844388
2015-07-14,78,29,101,8,46,1.01,66,0.20791169081775931,-0.9781476007338057,-0.4999999999999997,-0.8660254037844388
2015-07-15,61,29,59,8,39,1.07,70,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388
2015-07-16,72,24,65,8,35,1.11,85,-0.20791169081775907,-0.9781476007338057,-0.4999999999999997,-0.8660254037844388
2015-07-17,54,20,49,8,40,1.19,65,-0.4067366430758002,-0.9135454576426009,-0.4999999999999997,-0.8660254037844388
2015-07-18,55,26,56,14,34,1.09,60,-0.587785252292473,-0.8090169943749475,-0.4999999999999997,-0.8660254037844388
2015-07-19,58,21,51,7,33,0.75,66,-0.743144825477394,-0.6691306063588585,-0.4999999999999997,-0.8660254037844388
2015-07-20,70,36,82,6,42,0.89,50,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388
2015-07-21,58,19,49,7,35,0.81,86,-0.9510565162951535,-0.30901699437494756,-0.4999999999999997,-0.8660254037844388
2015-07-22,62,15,49,6,38,0.87,74,-0.9945218953682733,-0.10452846326765423,-0.4999999999999997,-0.8660254037844388
2015-07-23,58,18,56,7,40,0.91,72,-0.9945218953682734,0.10452846326765299,-0.4999999999999997,-0.8660254037844388
2015-07-24,69,20,62,8,46,0.91,75,-0.9510565162951536,0.30901699437494723,-0.4999999999999997,-0.8660254037844388
2015-07-25,64,22,63,8,47,0.93,65,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2015-07-26,78,33,92,12,56,1.14,77,-0.743144825477394,0.6691306063588585,-0.4999999999999997,-0.8660254037844388
2015-07-27,69,45,81,9,44,1.18,73,-0.5877852522924734,0.8090169943749473,-0.4999999999999997,-0.8660254037844388
2015-07-28,67,42,76,8,38,1.11,69,-0.40673664307580015,0.913545457642601,-0.4999999999999997,-0.8660254037844388
2015-07-29,66,36,77,8,41,1.11,69,-0.20791169081775898,0.9781476007338057,-0.4999999999999997,-0.8660254037844388
2015-07-30,56,25,57,6,37,1.1,63,-1.133107779529596e-15,1.0,-0.4999999999999997,-0.8660254037844388
2015-07-31,74,46,88,7,44,1.44,75,0.2079116908177585,0.9781476007338058,-0.4999999999999997,-0.8660254037844388
2015-08-01,70,46,86,7,38,1.47,53,0.20791169081775931,0.9781476007338057,-0.8660254037844385,-0.5000000000000004
2015-08-02,56,32,61,6,38,1.21,41,0.40673664307580015,0.9135454576426009,-0.8660254037844385,-0.5000000000000004
2015-08-03,40,18,39,6,30,1.17,34,0.5877852522924731,0.8090169943749475,-0.8660254037844385,-0.5000000000000004
2015-08-04,44,16,43,6,31,1.14,36,0.7431448254773941,0.6691306063588582,-0.8660254037844385,-0.5000000000000004
2015-08-05,46,17,45,7,37,1.32,40,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2015-08-06,54,15,53,8,40,1.48,55,0.9510565162951535,0.30901699437494745,-0.8660254037844385,-0.5000000000000004
2015-08-07,59,24,64,8,38,1.25,57,0.9945218953682733,0.10452846326765346,-0.8660254037844385,-0.5000000000000004
2015-08-08,67,40,75,8,38,1.3,56,0.9945218953682734,-0.10452846326765333,-0.8660254037844385,-0.5000000000000004
2015-08-09,68,47,80,9,35,1.4,58,0.9510565162951536,-0.30901699437494734,-0.8660254037844385,-0.5000000000000004
2015-08-10,76,54,86,8,38,1.48,40,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2015-08-11,68,49,73,6,34,1.42,24,0.7431448254773945,-0.6691306063588579,-0.8660254037844385,-0.5000000000000004
2015-08-12,84,59,99,7,33,1.23,53,0.5877852522924732,-0.8090169943749473,-0.8660254037844385,-0.5000000000000004
2015-08-13,65,33,73,6,23,0.87,63,0.40673664307580004,-0.913545457642601,-0.8660254037844385,-0.5000000000000004
2015-08-14,52,14,51,7,34,0.69,71,0.20791169081775931,-0.9781476007338057,-0.8660254037844385,-0.5000000000000004
2015-08-15,66,19,65,8,38,0.77,65,5.66553889764798e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2015-08-16,65,27,74,7,39,0.92,57,-0.20791169081775907,-0.9781476007338057,-0.8660254037844385,-0.5000000000000004
2015-08-17,131,52,194,7,33,0.79,79,-0.4067366430758002,-0.9135454576426009,-0.8660254037844385,-0.5000000000000004
2015-08-18,80,40,108,7,37,0.99,60,-0.587785252292473,-0.8090169943749475,-0.8660254037844385,-0.5000000000000004
2015-08-19,62,30,72,7,30,0.99,50,-0.743144825477394,-0.6691306063588585,-0.8660254037844385,-0.5000000000000004
2015-08-20,58,14,59,9,33,0.96,53,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2015-08-21,62,18,72,10,36,0.9,56,-0.9510565162951535,-0.30901699437494756,-0.8660254037844385,-0.5000000000000004
2015-08-22,67,24,74,10,42,0.89,59,-0.9945218953682733,-0.10452846326765423,-0.8660254037844385,-0.5000000000000004
2015-08-23,69,24,81,9,41,0.92,56,-0.9945218953682734,0.10452846326765299,-0.8660254037844385,-0.5000000000000004
2015-08-24,64,24,59,9,38,0.99,70,-0.9510565162951536,0.30901699437494723,-0.8660254037844385,-0.5000000000000004
2015-08-25,61,25,58,9,40,1.05,73,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2015-08-26,70,23,60,8,41,1.08,80,-0.743144825477394,0.6691306063588585,-0.8660254037844385,-0.5000000000000004
2015-08-27,66,27,65,10,38,1.04,57,-0.5877852522924734,0.8090169943749473,-0.8660254037844385,-0.5000000000000004
2015-08-28,65,22,59,8,38,1.03,68,-0.40673664307580015,0.913545457642601,-0.8660254037844385,-0.5000000000000004
2015-08-29,64,19,55,9,39,1.05,72,-0.20791169081775898,0.9781476007338057,-0.8660254037844385,-0.5000000000000004
2015-08-30,69,24,67,10,41,1.07,79,-1.133107779529596e-15,1.0,-0.8660254037844385,-0.5000000000000004
2015-08-31,57,19,53,9,35,1.03,62,0.2079116908177585,0.9781476007338058,-0.8660254037844385,-0.5000000000000004
2015-09-01,67,27,72,10,41,1.12,64,0.20791169081775931,0.9781476007338057,-1.0,-1.8369701987210297e-16
2015-09-02,75,30,82,12,47,1.18,67,0.40673664307580015,0.9135454576426009,-1.0,-1.8369701987210297e-16
2015-09-03,76,44,95,12,53,1.37,51,0.5877852522924731,0.8090169943749475,-1.0,-1.8369701987210297e-16
2015-09-04,48,22,41,7,32,1.25,63,0.7431448254773941,0.6691306063588582,-1.0,-1.8369701987210297e-16
2015-09-05,60,22,65,7,35,1.14,52,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
2015-09-06,58,17,55,7,35,1.14,56,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2015-09-07,61,24,62,8,39,1.28,56,0.9945218953682733,0.10452846326765346,-1.0,-1.8369701987210297e-16
2015-09-08,74,51,80,10,44,1.5,40,0.9945218953682734,-0.10452846326765333,-1.0,-1.8369701987210297e-16
2015-09-09,41,25,37,6,36,1.47,32,0.9510565162951536,-0.30901699437494734,-1.0,-1.8369701987210297e-16
2015-09-10,25,15,21,6,34,1.6,35,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16
2015-09-11,41,12,42,7,28,1.0,38,0.7431448254773945,-0.6691306063588579,-1.0,-1.8369701987210297e-16
2015-09-12,51,14,51,8,28,0.95,42,0.5877852522924732,-0.8090169943749473,-1.0,-1.8369701987210297e-16
2015-09-13,51,15,55,7,33,1.02,36,0.40673664307580004,-0.913545457642601,-1.0,-1.8369701987210297e-16
2015-09-14,50,18,49,7,31,1.02,44,0.20791169081775931,-0.9781476007338057,-1.0,-1.8369701987210297e-16
2015-09-15,70,40,85,9,42,1.19,58,5.66553889764798e-16,-1.0,-1.0,-1.8369701987210297e-16
2015-09-16,81,54,102,9,43,1.15,66,-0.20791169081775907,-0.9781476007338057,-1.0,-1.8369701987210297e-16
2015-09-17,79,56,90,9,39,1.13,58,-0.4067366430758002,-0.9135454576426009,-1.0,-1.8369701987210297e-16
2015-09-18,60,37,65,7,34,1.01,49,-0.587785252292473,-0.8090169943749475,-1.0,-1.8369701987210297e-16
2015-09-19,64,38,75,7,28,0.96,10,-0.743144825477394,-0.6691306063588585,-1.0,-1.8369701987210297e-16
2015-09-20,88,62,118,9,43,1.45,76,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2015-09-21,95,67,115,9,38,1.27,57,-0.9510565162951535,-0.30901699437494756,-1.0,-1.8369701987210297e-16
2015-09-22,84,43,119,7,35,0.98,48,-0.9945218953682733,-0.10452846326765423,-1.0,-1.8369701987210297e-16
2015-09-23,62,29,74,7,40,1.04,25,-0.9945218953682734,0.10452846326765299,-1.0,-1.8369701987210297e-16
2015-09-24,48,17,46,7,32,0.98,50,-0.9510565162951536,0.30901699437494723,-1.0,-1.8369701987210297e-16
2015-09-25,68,21,84,8,35,0.94,46,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
2015-09-26,67,29,80,10,27,1.07,48,-0.743144825477394,0.6691306063588585,-1.0,-1.8369701987210297e-16
2015-09-27,92,67,109,9,29,1.33,64,-0.5877852522924734,0.8090169943749473,-1.0,-1.8369701987210297e-16
2015-09-28,95,70,87,7,28,1.52,72,-0.40673664307580015,0.913545457642601,-1.0,-1.8369701987210297e-16
2015-09-29,88,65,99,9,34,1.47,57,-0.20791169081775898,0.9781476007338057,-1.0,-1.8369701987210297e-16
2015-09-30,58,37,60,7,34,1.14,46,-1.133107779529596e-15,1.0,-1.0,-1.8369701987210297e-16
2015-10-01,107,25,161,7,25,0.81,53,0.20791169081775931,0.9781476007338057,-0.8660254037844386,0.5000000000000001
2015-10-02,90,35,129,8,36,0.92,33,0.40673664307580015,0.9135454576426009,-0.8660254037844386,0.5000000000000001
2015-10-03,81,35,111,10,46,1.2,19,0.5877852522924731,0.8090169943749475,-0.8660254037844386,0.5000000000000001
2015-10-04,76,33,102,10,38,1.3,32,0.7431448254773941,0.6691306063588582,-0.8660254037844386,0.5000000000000001
2015-10-05,76,39,101,10,44,1.3,41,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
2015-10-06,61,38,70,8,46,1.33,12,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
2015-10-07,61,27,79,8,29,1.19,56,0.9945218953682733,0.10452846326765346,-0.8660254037844386,0.5000000000000001
2015-10-08,55,22,65,8,29,0.99,34,0.9945218953682734,-0.10452846326765333,-0.8660254037844386,0.5000000000000001
2015-10-09,50,14,56,9,29,1.02,36,0.9510565162951536,-0.30901699437494734,-0.8660254037844386,0.5000000000000001
2015-10-10,54,17,60,10,33,1.08,38,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
2015-10-11,49,17,53,9,32,1.12,36,0.7431448254773945,-0.6691306063588579,-0.8660254037844386,0.5000000000000001
2015-10-12,58,22,66,10,40,1.26,41,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001
2015-10-13,65,33,76,9,48,1.53,14,0.40673664307580004,-0.913545457642601,-0.8660254037844386,0.5000000000000001
2015-10-14,50,26,56,9,35,1.3,42,0.20791169081775931,-0.9781476007338057,-0.8660254037844386,0.5000000000000001
2015-10-15,69,38,87,10,42,1.52,39,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001
2015-10-16,76,42,99,11,46,1.52,35,-0.20791169081775907,-0.9781476007338057,-0.8660254037844386,0.5000000000000001
2015-10-17,90,48,126,13,44,1.46,36,-0.4067366430758002,-0.9135454576426009,-0.8660254037844386,0.5000000000000001
2015-10-18,85,39,117,12,49,1.38,20,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001
2015-10-19,94,58,122,11,41,1.45,36,-0.743144825477394,-0.6691306063588585,-0.8660254037844386,0.5000000000000001
2015-10-20,117,83,138,9,47,1.55,35,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
2015-10-21,109,76,134,10,45,1.41,38,-0.9510565162951535,-0.30901699437494756,-0.8660254037844386,0.5000000000000001
2015-10-22,44,28,39,7,29,0.97,25,-0.9945218953682733,-0.10452846326765423,-0.8660254037844386,0.5000000000000001
2015-10-23,50,27,54,7,33,1.15,24,-0.9945218953682734,0.10452846326765299,-0.8660254037844386,0.5000000000000001
2015-10-24,59,38,60,10,40,1.26,8,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001
2015-10-25,37,25,31,10,48,1.61,24,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
2015-10-26,59,19,68,10,24,0.85,51,-0.743144825477394,0.6691306063588585,-0.8660254037844386,0.5000000000000001
2015-10-27,63,23,76,12,34,1.01,25,-0.5877852522924734,0.8090169943749473,-0.8660254037844386,0.5000000000000001
2015-10-28,65,26,78,14,34,1.02,18,-0.40673664307580015,0.913545457642601,-0.8660254037844386,0.5000000000000001
2015-10-29,65,32,78,15,35,1.09,31,-0.20791169081775898,0.9781476007338057,-0.8660254037844386,0.5000000000000001
2015-10-30,65,28,79,22,42,1.21,21,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001
2015-10-31,45,22,48,14,37,1.04,28,0.2079116908177585,0.9781476007338058,-0.8660254037844386,0.5000000000000001
2015-11-01,56,28,69,23,41,1.32,34,0.20791169081775931,0.9781476007338057,-0.5000000000000004,0.8660254037844384
2015-11-02,88,51,124,51,53,2.3,21,0.40673664307580015,0.9135454576426009,-0.5000000000000004,0.8660254037844384
2015-11-03,99,61,146,29,56,2.2,24,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384
2015-11-04,116,80,170,30,70,1.91,15,0.7431448254773941,0.6691306063588582,-0.5000000000000004,0.8660254037844384
2015-11-05,83,56,90,13,45,1.49,15,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2015-11-06,39,27,31,12,42,1.77,28,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384
2015-11-07,27,17,25,15,23,1.25,19,0.9945218953682733,0.10452846326765346,-0.5000000000000004,0.8660254037844384
2015-11-08,55,28,63,14,30,1.27,26,0.9945218953682734,-0.10452846326765333,-0.5000000000000004,0.8660254037844384
2015-11-09,79,44,107,20,40,1.55,11,0.9510565162951536,-0.30901699437494734,-0.5000000000000004,0.8660254037844384
2015-11-10,82,50,107,21,43,1.79,19,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2015-11-11,98,72,118,27,46,2.08,14,0.7431448254773945,-0.6691306063588579,-0.5000000000000004,0.8660254037844384
2015-11-12,80,58,61,15,39,1.78,18,0.5877852522924732,-0.8090169943749473,-0.5000000000000004,0.8660254037844384
2015-11-13,65,45,63,14,30,1.55,36,0.40673664307580004,-0.913545457642601,-0.5000000000000004,0.8660254037844384
2015-11-14,54,34,57,16,30,1.59,42,0.20791169081775931,-0.9781476007338057,-0.5000000000000004,0.8660254037844384
2015-11-15,73,47,91,22,38,1.7,24,5.66553889764798e-16,-1.0,-0.5000000000000004,0.8660254037844384
2015-11-16,83,57,107,21,38,1.83,16,-0.20791169081775907,-0.9781476007338057,-0.5000000000000004,0.8660254037844384
2015-11-17,108,80,114,24,38,2.04,3,-0.4067366430758002,-0.9135454576426009,-0.5000000000000004,0.8660254037844384
2015-11-18,71,50,66,19,47,2.28,22,-0.587785252292473,-0.8090169943749475,-0.5000000000000004,0.8660254037844384
2015-11-19,52,36,52,15,31,1.82,37,-0.743144825477394,-0.6691306063588585,-0.5000000000000004,0.8660254037844384
2015-11-20,61,38,66,18,42,1.68,30,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
2015-11-21,44,30,38,12,37,1.84,21,-0.9510565162951535,-0.30901699437494756,-0.5000000000000004,0.8660254037844384
2015-11-22,41,28,37,15,40,2.02,7,-0.9945218953682733,-0.10452846326765423,-0.5000000000000004,0.8660254037844384
2015-11-23,48,32,45,15,34,1.47,27,-0.9945218953682734,0.10452846326765299,-0.5000000000000004,0.8660254037844384
2015-11-24,41,26,35,16,36,1.21,31,-0.9510565162951536,0.30901699437494723,-0.5000000000000004,0.8660254037844384
2015-11-25,47,23,48,13,27,1.04,50,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2015-11-26,58,31,70,36,45,1.7,31,-0.743144825477394,0.6691306063588585,-0.5000000000000004,0.8660254037844384
2015-11-27,76,49,99,33,50,1.93,20,-0.5877852522924734,0.8090169943749473,-0.5000000000000004,0.8660254037844384
2015-11-28,80,48,108,36,48,1.94,18,-0.40673664307580015,0.913545457642601,-0.5000000000000004,0.8660254037844384
